seq,room,deposit,rent,new_deposit,deposit_refund,plate,parking_fee,commission,period_start,period_end,remark,sheet,property,building
3.0,Q103,2300,2300.0,,,赣E0821W,150.0,,2025-01-16,2026-02-16,26年6月15日（1年）,1月租金1,嘉定公寓,
4.0,Q105,2400,2400.0,2400.0,,,,2400.0,2026-01-19,2026-02-19,27年1月18日（1年）,1月租金1,嘉定公寓,
5.0,Q106,2260,2260.0,,,,,,2025-01-14,2026-02-14,26年7月13日（1年）,1月租金1,嘉定公寓,
6.0,Q108,2250,2250.0,,,,,,2025-01-14,2026-02-14,26年10月13日（1年）,1月租金1,嘉定公寓,
7.0,Q201,2060,2060.0,,,,,,2025-01-29,2026-02-28,26年7月28日（1年）,1月租金1,嘉定公寓,
8.0,Q202,2200,2200.0,,,,,,2025-01-26,2026-02-26,26年7月25日（1年）,1月租金1,嘉定公寓,
9.0,Q205,2100,2100.0,,,,,,2025-01-01,2025-02-01,26年8月30日（1年）,1月租金1,嘉定公寓,
10.0,Q206,2100,2100.0,,,,,,2025-01-15,2026-02-15,26年7月14日（1年）,1月租金1,嘉定公寓,
11.0,R101,1750,1750.0,,,,,,2026-01-19,2026-02-19,26年12月18日（1年）,1月租金1,嘉定公寓,
12.0,R102,1800,1800.0,,,,,,2025-01-16,2026-01-16,26年9月15日（1年）,1月租金1,嘉定公寓,
13.0,R103,1600,,,,,,,2025-01-15,2026-01-15,26年1月15日（1年）（付清）,1月租金1,嘉定公寓,
14.0,R104,1750,1750.0,,,,,,2025-01-20,2026-02-20,26年9月19日（1年）,1月租金1,嘉定公寓,
15.0,R105,1700,1700.0,,,,,,2025-01-06,2026-02-06,26年2月5日（1年）,1月租金1,嘉定公寓,
16.0,R106,1750,3350.0,,1600.0,,,1750.0,2026-02-01,2026-03-01,27年1月31日（1年）,1月租金1,嘉定公寓,
17.0,R107,1800,1800.0,,,,,,2025-01-18,2026-02-18,26年6月17日（1年）,1月租金1,嘉定公寓,
18.0,R108,1700,1700.0,,,,,,2025-01-24,2026-02-24,26年8月23日（1年）,1月租金1,嘉定公寓,
19.0,R109,1500,1500.0,,,,,,2025-01-04,2025-02-04,26年11月3日（1年）,1月租金1,嘉定公寓,
20.0,R110,1800,1800.0,,,浙CE8M92,150.0,,2025-01-21,2026-02-21,26年6月17日（1年）,1月租金1,嘉定公寓,
21.0,R111,1880,1880.0,1880.0,1800.0,,,470.0,2026-01-09,2026-02-09,26年4月8号（3个月）,1月租金1,嘉定公寓,
22.0,R112,1800,1800.0,,,,,,2025-01-19,2026-02-19,26年2月18日（6个月）,1月租金1,嘉定公寓,
23.0,R113,1800,1800.0,,,苏UEA054,150.0,,2025-01-17,2026-02-17,26年12月16日（1年）,1月租金1,嘉定公寓,
24.0,R114,1800,1800.0,,,,,,2025-01-15,2026-02-15,26年10月14日（1年）,1月租金1,嘉定公寓,
25.0,R115,1800,1800.0,,,,,,2025-01-11,2026-02-11,26年6月10日（1年）,1月租金1,嘉定公寓,
26.0,R116,1800,1800.0,,,,,,2025-01-27,2026-02-27,26年8月26日（1年）,1月租金1,嘉定公寓,
27.0,R117,1800,1800.0,,,,,,2025-01-18,2026-02-18,26年6月17日（1年）,1月租金1,嘉定公寓,
28.0,R118,1600,1600.0,,,,,,2025-01-01,2026-02-01,26年5月31日（1年）,1月租金1,嘉定公寓,
29.0,R119,1880,1880.0,,,苏U81R07,,,2025-01-25,2026-02-25,28年5月24日（3年包停车）,1月租金1,嘉定公寓,
30.0,R201,1800,1800.0,50.0,1900.0,,,,2025-01-09,2026-02-09,26年12月8日（1年）R203调房,1月租金1,嘉定公寓,
31.0,R202,1600,1600.0,1600.0,1600.0,豫S593K9,150.0,1600.0,2026-01-26,2026-02-26,27年1月25日（1年）,1月租金1,嘉定公寓,
32.0,R203,1750,1750.0,1750.0,,,,1750.0,2026-01-13,2026-02-13,27年1月12日（1年）,1月租金1,嘉定公寓,
33.0,R204,1700,1700.0,,,,,,2025-01-04,2026-02-04,26年5月3日（1年）,1月租金1,嘉定公寓,
34.0,R206,1880,1880.0,,,,,,2025-01-09,2026-02-09,26年2月9日（4个月）,1月租金1,嘉定公寓,
35.0,R207,2200,2200.0,,,,,,2025-01-24,2026-02-24,26年3月23日（1年）,1月租金1,嘉定公寓,
36.0,R208,1620,,,,,,,2025-05-10,2026-05-10,26年5月9日（1年）,1月租金1,嘉定公寓,
37.0,R209,2150,2150.0,,,,,,2025-01-03,2026-02-03,26年9月2日（1年）,1月租金1,嘉定公寓,
38.0,R210,1880,1880.0,,,,,,2025-01-23,2026-02-23,26年11月22日（1年）,1月租金1,嘉定公寓,
39.0,R211,2200,2200.0,,,,,,2025-01-25,2026-02-25,26年12月24日（1年）,1月租金1,嘉定公寓,
40.0,R212,1800,1800.0,,,,,,2025-01-05,2026-02-05,26年11月4日（1年）,1月租金1,嘉定公寓,
41.0,R213,2200,2200.0,,,沪AEF2392,150.0,,2025-01-13,2026-02-13,26年12月12日（1年）,1月租金1,嘉定公寓,
42.0,R214,1650,1650.0,,,,,,2025-01-18,2026-02-18,26年2月17日（1年）,1月租金1,嘉定公寓,
43.0,R215,2200,2200.0,,,,,,2025-01-10,2026-02-10,26年11月9日（1年）,1月租金1,嘉定公寓,
44.0,R216,1650,1650.0,,,,,,2025-01-17,2026-02-17,26年2月16日（1年）,1月租金1,嘉定公寓,
45.0,R217,2300,2300.0,,,,,,2025-01-10,2026-02-10,26年12月9日（1年）,1月租金1,嘉定公寓,
46.0,R218,1750,1750.0,1750.0,,,,1750.0,2026-01-22,2026-02-22,27年1月21日（1年）,1月租金1,嘉定公寓,
47.0,R219,2100,2100.0,,,,,,2025-01-01,2026-02-01,26年3月31日（6个月）,1月租金1,嘉定公寓,
48.0,R220,1700,1700.0,,,,,,2025-01-10,2026-02-10,26年4月9日（1年）,1月租金1,嘉定公寓,
49.0,R301,1700,1700.0,,,,,,2025-01-13,2026-02-13,26年12月12日（1年）,1月租金1,嘉定公寓,
50.0,R302,1800,1800.0,,,,,,2025-01-16,2026-02-16,续26年11月15日（1年）,1月租金1,嘉定公寓,
51.0,R303,1700,1700.0,,,,,,2025-01-02,2026-02-02,26年3月1日（1年）,1月租金1,嘉定公寓,
52.0,R304,2000,2600.0,,,,,,2025-01-13,2026-02-13,26年8月12日（1年）,1月租金1,嘉定公寓,
52.0,R305,1800,1800.0,,,,,,2025-01-26,2026-02-26,26年2月25日（1年）,1月租金1,嘉定公寓,
53.0,R306,2000,2000.0,,,,,,2025-01-12,2026-02-12,26年3月11日（1年）,1月租金1,嘉定公寓,
54.0,R307,1700,1700.0,,,,,,2025-01-19,2026-02-19,26年3月18日（1年）,1月租金1,嘉定公寓,
55.0,R308,2200,2200.0,,,,,,2025-01-02,2026-02-02,26年3月1日（1年）,1月租金1,嘉定公寓,
56.0,R309,1700,1700.0,,,,,,2025-01-06,2026-02-06,26年3月5日（1年）,1月租金1,嘉定公寓,
57.0,R310,2350,2350.0,,,,,,2025-01-15,2026-02-15,26年2月14日（1年）,1月租金1,嘉定公寓,
58.0,R311,1800,1800.0,,,,,,2025-01-23,2026-02-23,26年9月24日（1年）,1月租金1,嘉定公寓,
59.0,R312,2200,2200.0,,,,,,2025-01-01,2026-02-01,续26年12月31日（1年）减500,1月租金1,嘉定公寓,
60.0,R313,1700,1700.0,,,,,,2025-01-01,2025-02-01,26年9月30日（6个月）,1月租金1,嘉定公寓,
61.0,R314,2200,450.0,450.0,,,,,2025-01-01,2025-02-01,26年12月30日（1年）R218调房,1月租金1,嘉定公寓,
62.0,R315,1700,1700.0,,,,,,2025-01-10,2026-02-10,26年12月9日（1年）,1月租金1,嘉定公寓,
63.0,R316,2000,2000.0,,,苏E55B9P,,,2025-01-01,2026-02-01,续26年6月31日（6个月）,1月租金1,嘉定公寓,
64.0,R317,1700,1700.0,,,,,,2025-01-10,2026-02-10,26年12月9日（1年）,1月租金1,嘉定公寓,
65.0,R318,无押金,,,,,,,2025-01-20,2026-01-20,唐总小舅子,1月租金1,嘉定公寓,
66.0,R319,1800,1800.0,,,,,,2025-01-10,2026-02-10,26年9月9日（1年）,1月租金1,嘉定公寓,
67.0,R401,1400,1400.0,,,浙F51LG1,,,2025-01-02,2026-02-02,26年4月1日（1年包停车）,1月租金1,嘉定公寓,
68.0,R402,1500,1500.0,,,普MWF781,150.0,,2025-01-10,2026-01-10,续26年11月9日（1年）减300,1月租金1,嘉定公寓,
69.0,R403,1500,1500.0,,,,,,2025-01-11,2026-02-11,26年6月10日（1年）,1月租金1,嘉定公寓,
70.0,R404,1300,1300.0,,,,,,2025-01-02,2026-02-01,26年9月1日（1年）,1月租金1,嘉定公寓,
71.0,S003,1600,1600.0,,,,,,2025-01-01,2026-02-01,26年2月28日（1年）,1月租金1,嘉定公寓,
72.0,S004,2000,2000.0,,,苏U3711J,150.0,,2025-01-01,2026-02-01,26年8月31日（1年）,1月租金1,嘉定公寓,
73.0,S005,2000,2000.0,,,,,,2025-01-20,2026-02-20,26年9月19日（1年）,1月租金1,嘉定公寓,
74.0,S101,2100,2100.0,,,,,,2025-01-01,2026-02-01,25年9月30日（6个月）,1月租金1,嘉定公寓,
75.0,S102,2300,2300.0,,,,,,2025-01-09,2026-02-09,26年10月8日（1年）,1月租金1,嘉定公寓,
76.0,S103,2200,2200.0,2200.0,,,,2200.0,2026-01-23,2026-02-23,27年1月22日（1年）,1月租金1,嘉定公寓,
77.0,S104,2900,2900.0,,,沪AEP5352,150.0,,2025-01-18,2026-02-18,26年5月17日（6个月）,1月租金1,嘉定公寓,
78.0,S105,2000,2000.0,,,,,,2025-01-01,2025-02-01,26年10月31日（1年）,1月租金1,嘉定公寓,
79.0,S106,1800,1800.0,,,,,,2025-01-01,2026-02-01,26年4月30日（1年）,1月租金1,嘉定公寓,
80.0,S107,2000,2000.0,,,,,,2025-01-25,2026-02-25,26年2月24日（1年）,1月租金1,嘉定公寓,
81.0,S108,1800,2000.0,,,,,,2025-01-01,2025-02-01,26年5月31日（1年）,1月租金1,嘉定公寓,
82.0,S109,1800,1800.0,,,,,,2025-01-08,2026-02-08,2026年3月7日（1年）,1月租金1,嘉定公寓,
83.0,S110,2000,2000.0,,,,,,2025-01-05,2026-02-05,25年12月4日（6个月）,1月租金1,嘉定公寓,
84.0,S111,2200,2200.0,,,,,,2025-02-01,2026-03-01,续26年4月30日（1年）,1月租金1,嘉定公寓,
85.0,S201,1500,1500.0,1500.0,,,,,2026-01-13,2026-02-13,1个月,1月租金1,嘉定公寓,
86.0,S202,1680,1680.0,,,,,,2025-01-20,2026-02-20,26年6月19日（1年）,1月租金1,嘉定公寓,
87.0,S203,1500,1500.0,,,,,,2025-01-26,2026-02-26,26年10月25日（1年）,1月租金1,嘉定公寓,
88.0,S204,1600,1800.0,,,,,,2025-01-11,2026-02-11,26年6月10日（1年）余款200付清,1月租金1,嘉定公寓,
89.0,S205,1500,1500.0,,,,,,2025-01-09,2026-02-09,26年4月8日（1年）,1月租金1,嘉定公寓,
90.0,S206,1600,1600.0,,,,,,2025-01-05,2026-02-05,26年1月4日（1年）,1月租金1,嘉定公寓,
91.0,S207,1400,1400.0,,,,,,2025-01-12,2026-02-12,26年3月10日（1年）,1月租金1,嘉定公寓,
92.0,S208,1800,1800.0,,,,,,2025-01-01,2026-02-01,26年2月28日（1年）,1月租金1,嘉定公寓,
93.0,S209,2100,,,,浙K1636H,150.0,,2025-02-08,2026-02-08,26年7月7日（6个月）S414调房,1月租金1,嘉定公寓,
94.0,S210,2000,2000.0,,,,,,2025-01-14,2026-02-14,2026年10月13日（1年）,1月租金1,嘉定公寓,
95.0,S211,2100,2100.0,2100.0,2200.0,,,450.0,2026-01-19,2026-02-19,26年4月18日（3个月）R218调换,1月租金1,嘉定公寓,
96.0,S212,2050,2050.0,,,浙F7JK00,,,2025-01-02,2026-02-02,26年3月1日（1年）（包停车）,1月租金1,嘉定公寓,
97.0,S213,2050,2050.0,,,,,,2025-01-08,2026-02-08,26年3月7日（1年）,1月租金1,嘉定公寓,
98.0,S214,2000,2000.0,,,,,,2025-01-25,2026-02-25,续26年5月24日（6个月）,1月租金1,嘉定公寓,
99.0,S215,2300,2300.0,,,,,,2025-01-21,2026-02-21,26年6月20日（1年）,1月租金1,嘉定公寓,
100.0,S301,1400,1400.0,,,,,,2025-01-21,2026-02-21,续26年12月20日（1年）,1月租金1,嘉定公寓,
101.0,S302,1600,1600.0,,,,,,2025-01-08,2026-02-08,26年6月7日（1年）,1月租金1,嘉定公寓,
102.0,S303,1500,1500.0,,,,,,2025-01-01,2026-02-01,续26年11月30日（1年）,1月租金1,嘉定公寓,
103.0,S304,1550,1550.0,,,,,,2025-01-08,2026-02-08,26年3月7日（1年）,1月租金1,嘉定公寓,
104.0,S305,1500,1500.0,,,,,,2025-01-14,2026-02-14,26年6月13日（1年）,1月租金1,嘉定公寓,
105.0,S306,1800,1800.0,,,,,,2025-01-08,2026-02-08,26年11月7日（1年）,1月租金1,嘉定公寓,
106.0,S307,1400,1400.0,,,,,,2025-01-15,2026-02-15,26年6月14日（1年）,1月租金1,嘉定公寓,
107.0,S308,1880,1880.0,1880.0,1800.0,,,1880.0,2026-01-17,2026-02-17,27年1月16日（1年）,1月租金1,嘉定公寓,
108.0,S309,2100,2100.0,,,,,,2025-01-30,2026-02-28,26年6月29日（1年）,1月租金1,嘉定公寓,
109.0,S310,2000,2000.0,,,皖M7L937,150.0,,2025-01-03,2025-02-03,26年4月2日（1年）,1月租金1,嘉定公寓,
110.0,S311,2050,2050.0,,,,,,2025-01-08,2026-02-08,26年3月7日（1年包停车）,1月租金1,嘉定公寓,
111.0,S312,1900,1900.0,,,,,,2025-01-18,2026-02-18,26年4月17日（1年）,1月租金1,嘉定公寓,
112.0,S313,2000,2000.0,,,,,,2025-01-18,2026-02-18,26年9月17日（1年）,1月租金1,嘉定公寓,
113.0,S314,2000,2500.0,,,,,,2026-01-13,2026-02-13,26年4月12日（1年）付齐,1月租金1,嘉定公寓,
114.0,S315,2200,,,,川G7SX21,,,2025-02-01,2026-02-01,续26年10月30日（1年）,1月租金1,嘉定公寓,
115.0,S401,1500,1500.0,,,苏J9WZ79,150.0,,2025-01-12,2026-02-12,26年3月11日（1年）,1月租金1,嘉定公寓,
116.0,S402,1600,1600.0,,,,,,2025-01-28,2026-02-28,续26年12月27日（1年）减200,1月租金1,嘉定公寓,
117.0,S403,1500,1500.0,,,苏FQ90D6,150.0,,2025-01-25,2026-02-25,26年4月24日（1年）,1月租金1,嘉定公寓,
118.0,S404,1600,1600.0,,,,,,2025-01-10,2026-02-10,26年7月9日（1年）,1月租金1,嘉定公寓,
119.0,S405,1500,1500.0,,,,,,2025-01-11,2026-02-11,26年11月10日（1年）,1月租金1,嘉定公寓,
120.0,S406,1600,1600.0,,,,,,2025-01-15,2026-02-15,26年2月14日（1年）,1月租金1,嘉定公寓,
121.0,S407,1400,1400.0,,,苏FDK751,150.0,,2025-01-15,2026-02-15,26年2月14日（1年）,1月租金1,嘉定公寓,
122.0,S408,1700,1700.0,,,,,,2025-01-20,2026-02-20,26年3月19日（1年）,1月租金1,嘉定公寓,
123.0,S409,2100,2100.0,,,,,,2025-01-01,2026-02-01,26年2月28日（1年）,1月租金1,嘉定公寓,
124.0,S410,1800,1800.0,,,,,,2025-01-20,2026-02-20,26年3月19日（1年）,1月租金1,嘉定公寓,
125.0,S411,2050,2050.0,,,,,,2025-01-01,2026-02-01,26年10月31日（1年）,1月租金1,嘉定公寓,
126.0,S412,2000,2000.0,,,,,,2025-01-10,2026-02-10,26年4月9日（1年）,1月租金1,嘉定公寓,
127.0,S413,2000,2000.0,,,,,,2025-01-08,2026-02-08,26年7月7日（1年）,1月租金1,嘉定公寓,
128.0,S414,2000,1910.0,,,,,1000.0,2026-01-07,2026-02-07,26年7月6日（6个月）暂住R218去掉中间差价90元,1月租金1,嘉定公寓,
129.0,S415,2300,2300.0,,,沪AEX9591,,,2025-01-15,2026-02-15,26年3月14日（1年包停车）,1月租金1,嘉定公寓,
1.0,Q101,2300,2300.0,,,,,1150.0,2025-12-11,2026-01-11,26年10月10日（1年）（转租佣金10.11入住）,12月租金1,嘉定公寓,
2.0,Q102,2300,2300.0,,,,,,2025-12-16,2026-01-16,26年9月15日（1年）,12月租金1,嘉定公寓,
3.0,Q103,2300,2300.0,,,赣E0821W,150.0,,2025-12-16,2026-01-16,26年6月15日（1年）,12月租金1,嘉定公寓,
4.0,Q105,2300,2300.0,,,,,,2025-12-24,2026-01-24,26年6月23（1年）,12月租金1,嘉定公寓,
5.0,Q106,2260,2260.0,,,,,,2025-12-14,2026-01-14,26年7月13日（1年）,12月租金1,嘉定公寓,
6.0,Q108,2250,2250.0,,,,,,2025-12-14,2026-01-14,26年10月13日（1年）,12月租金1,嘉定公寓,
7.0,Q201,2060,2060.0,,,,,,2025-12-29,2026-01-29,26年7月28日（1年）,12月租金1,嘉定公寓,
8.0,Q202,2200,2200.0,,,,,,2025-12-26,2026-01-26,26年7月25日（1年）,12月租金1,嘉定公寓,
9.0,Q205,2100,2100.0,,,,,,2025-12-01,2026-01-01,26年8月30日（1年）,12月租金1,嘉定公寓,
10.0,Q206,2100,2100.0,,,,,,2025-12-15,2026-01-15,26年7月14日（1年）,12月租金1,嘉定公寓,
11.0,R101,1750,1750.0,1750.0,,,,1750.0,2025-12-13,2026-01-13,26年12月12日（1年）,12月租金1,嘉定公寓,
12.0,R102,1800,1800.0,,,,,,2025-12-16,2026-01-16,26年9月15日（1年）,12月租金1,嘉定公寓,
13.0,R103,1600,,,,,,,2025-01-16,2026-01-15,26年1月15日（1年）（付清）,12月租金1,嘉定公寓,
14.0,R104,1750,1750.0,,,,,,2025-12-20,2026-01-20,26年9月19日（1年）,12月租金1,嘉定公寓,
15.0,R105,1700,1700.0,,,,,,2025-12-06,2026-01-06,26年2月5日（1年）,12月租金1,嘉定公寓,
16.0,R106,1600,1600.0,,,,,,2025-12-12,2026-01-12,26年1月11日（1年）,12月租金1,嘉定公寓,
17.0,R107,1800,1800.0,,,,,,2025-12-08,2026-01-18,26年6月17日（1年）,12月租金1,嘉定公寓,
18.0,R108,1700,1700.0,,,,,,2025-12-24,2026-01-24,26年8月23日（1年）,12月租金1,嘉定公寓,
19.0,R109,1500,1500.0,,,,,,2025-12-04,2026-01-04,26年11月3日（1年）,12月租金1,嘉定公寓,
20.0,R110,1800,1800.0,,,浙CE8M92,150.0,,2025-12-01,2026-01-21,26年6月17日（1年）,12月租金1,嘉定公寓,
21.0,R111,1800,1800.0,,,,,,2025-12-07,2026-01-07,25年9月6日（3个月）,12月租金1,嘉定公寓,
22.0,R112,1800,1800.0,,,,,,2025-12-19,2026-01-19,26年2月18日（6个月）,12月租金1,嘉定公寓,
23.0,R113,1800,1800.0,1800.0,,,,1800.0,2025-12-17,2026-01-17,26年12月16日（1年）,12月租金1,嘉定公寓,
24.0,R114,1800,1800.0,,,,,,2025-12-15,2026-01-15,26年10月14日（1年）,12月租金1,嘉定公寓,
25.0,R115,1800,1800.0,,,,,,2025-12-11,2026-01-11,26年6月10日（1年）,12月租金1,嘉定公寓,
26.0,R116,1800,1800.0,,,,,,2025-12-27,2026-01-27,26年8月26日（1年）,12月租金1,嘉定公寓,
27.0,R117,1800,1800.0,,,,,,2025-12-18,2026-01-18,26年6月17日（1年）,12月租金1,嘉定公寓,
28.0,R118,1600,1600.0,,,,,,2025-12-01,2026-01-01,26年5月31日（1年）,12月租金1,嘉定公寓,
29.0,R119,1880,1880.0,,,苏U81R07,,,2025-12-25,2026-01-25,28年5月24日（3年包停车）,12月租金1,嘉定公寓,
30.0,R201,1900,1900.0,,,苏EB53201,,,2025-12-01,2026-01-01,25年11月31日（1年)包停车,12月租金1,嘉定公寓,
31.0,R202,1600,1600.0,,,,,,2025-12-20,2026-01-20,26年5月19日（1年）,12月租金1,嘉定公寓,
32.0,R203,1750,1750.0,1750.0,900.0,,,1750.0,2025-12-09,2026-01-09,26年12月8日（1年）,12月租金1,嘉定公寓,
33.0,R204,1700,1700.0,,,,,,2025-12-04,2026-01-04,26年5月3日（1年）,12月租金1,嘉定公寓,
34.0,R206,1880,1880.0,,,,,,2025-12-09,2026-01-09,26年2月9日（4个月）,12月租金1,嘉定公寓,
35.0,R207,2200,2200.0,,,,,,2025-12-24,2026-01-24,26年3月23日（1年）,12月租金1,嘉定公寓,
36.0,R208,1620,,,,,,,2025-05-10,2026-05-10,26年5月9日（1年）,12月租金1,嘉定公寓,
37.0,R209,2150,2150.0,,,,,,2025-12-03,2026-01-03,26年9月2日（1年）,12月租金1,嘉定公寓,
38.0,R210,1880,1880.0,,,,,,2025-12-23,2026-01-23,26年11月22日（1年）,12月租金1,嘉定公寓,
39.0,R211,2200,2200.0,2200.0,,,,2200.0,2025-12-25,2026-01-25,26年12月24日（1年）,12月租金1,嘉定公寓,
40.0,R212,1800,1800.0,,,,,900.0,2025-12-05,2026-01-05,26年11月4日（1年）（佣金11.5入住）,12月租金1,嘉定公寓,
41.0,R213,2200,2200.0,2200.0,,沪AEF2392,150.0,2200.0,2025-12-13,2026-01-13,26年12月12日（1年）,12月租金1,嘉定公寓,
42.0,R214,1650,1650.0,,,,,,2025-12-18,2026-01-18,26年2月17日（1年）,12月租金1,嘉定公寓,
43.0,R215,2200,2200.0,,,,,,2025-12-10,2026-01-10,26年11月9日（1年）,12月租金1,嘉定公寓,
44.0,R216,1650,1650.0,,,,,,2025-12-17,2026-01-17,26年2月16日（1年）,12月租金1,嘉定公寓,
45.0,R217,2300,,,,,,,2025-12-10,2026-01-10,26年12月9日（1年）,12月租金1,嘉定公寓,
46.0,R218,1750,1750.0,1750.0,1700.0,,,1750.0,2025-01-01,2025-02-01,26年12月30日（1年）,12月租金1,嘉定公寓,
47.0,R219,2100,2100.0,,,,,,2025-12-01,2026-01-01,26年3月31日（6个月）,12月租金1,嘉定公寓,
48.0,R220,1700,1700.0,,,,,,2025-12-10,2026-01-10,26年4月9日（1年）,12月租金1,嘉定公寓,
49.0,R301,1700,1700.0,1700.0,,,,1700.0,2025-12-13,2026-01-13,26年12月12日（1年）,12月租金1,嘉定公寓,
50.0,R302,1800,1800.0,,,,,,2025-12-16,2026-01-16,续26年11月15日（1年）,12月租金1,嘉定公寓,
51.0,R303,1700,1700.0,,,,,,2025-12-02,2026-01-02,26年3月1日（1年）,12月租金1,嘉定公寓,
52.0,R304,2000,2600.0,,,,,,2025-12-13,2026-01-13,26年8月12日（1年）,12月租金1,嘉定公寓,
52.0,R305,1800,1800.0,,,,,,2025-12-26,2026-01-26,26年2月25日（1年）,12月租金1,嘉定公寓,
53.0,R306,2000,2000.0,,,,,,2025-12-12,2026-01-12,26年3月11日（1年）,12月租金1,嘉定公寓,
54.0,R307,1700,1700.0,,,,,,2025-12-19,2026-01-19,26年3月18日（1年）,12月租金1,嘉定公寓,
55.0,R308,2200,2200.0,,,,,,2025-12-02,2026-01-02,26年3月1日（1年）,12月租金1,嘉定公寓,
56.0,R309,1700,1700.0,,,,,,2025-12-06,2026-01-06,26年3月5日（1年）,12月租金1,嘉定公寓,
57.0,R310,2350,2350.0,,,,,,2025-12-15,2026-01-15,26年2月14日（1年）,12月租金1,嘉定公寓,
58.0,R311,1800,1800.0,,,,,,2025-12-23,2026-01-23,26年9月24日（1年）,12月租金1,嘉定公寓,
59.0,R312,2200,2200.0,,,,,,2025-12-01,2026-01-01,25年12月31日（1年）,12月租金1,嘉定公寓,
60.0,R313,1700,1700.0,,,,,,2025-12-01,2026-01-01,26年9月30日（6个月）,12月租金1,嘉定公寓,
61.0,R314,2200,2200.0,,,,,,2025-12-01,2026-01-01,26年5月31日（1年）,12月租金1,嘉定公寓,
62.0,R315,1700,1700.0,1700.0,,,,1700.0,2025-12-10,2026-01-10,26年12月9日（1年）,12月租金1,嘉定公寓,
63.0,R316,2000,2000.0,,,苏E55B9P,150.0,,2025-12-01,2026-01-01,25年12月31日（1年）,12月租金1,嘉定公寓,
64.0,R317,1700,1700.0,1700.0,,,,1700.0,2025-12-10,2026-01-10,26年12月9日（1年）,12月租金1,嘉定公寓,
65.0,R318,无押金,3000.0,,,,,,2025-11-20,2026-01-20,唐总小舅子,12月租金1,嘉定公寓,
66.0,R319,1800,1800.0,,,,,,2025-12-10,2026-01-10,26年9月9日（1年）,12月租金1,嘉定公寓,
67.0,R401,1400,1400.0,,,浙F51LG1,,,2025-12-02,2026-01-02,26年4月1日（1年包停车）,12月租金1,嘉定公寓,
68.0,R402,1500,1200.0,,,普MWF781,150.0,,2025-12-10,2026-12-10,续26年11月9日（1年）减300,12月租金1,嘉定公寓,
69.0,R403,1500,1500.0,,,,,,2025-12-11,2026-01-11,26年6月10日（1年）,12月租金1,嘉定公寓,
70.0,R404,1300,1300.0,,,,,,2025-12-02,2026-01-02,26年9月1日（1年）,12月租金1,嘉定公寓,
71.0,S003,1600,1600.0,,,,,,2025-12-01,2026-01-01,26年2月28日（1年）,12月租金1,嘉定公寓,
72.0,S004,2000,2000.0,,,苏U3711J,150.0,,2025-12-01,2026-01-01,26年8月31日（1年）,12月租金1,嘉定公寓,
73.0,S005,2000,2000.0,,,,,,2025-12-20,2026-01-20,26年9月19日（1年）,12月租金1,嘉定公寓,
74.0,S101,2100,2100.0,,,,,,2025-12-01,2026-01-01,25年9月30日（6个月）,12月租金1,嘉定公寓,
75.0,S102,2300,2300.0,,,,,,2025-12-09,2026-01-09,26年10月8日（1年）,12月租金1,嘉定公寓,
76.0,S103,2400,2400.0,,,,,,2025-12-10,2026-01-10,26年7月9日（1年）,12月租金1,嘉定公寓,
77.0,S104,2900,2900.0,,,沪AEP5352,150.0,,2025-12-18,2026-01-18,26年5月17日（6个月）,12月租金1,嘉定公寓,
78.0,S105,2000,2000.0,,,,,,2025-12-01,2026-01-01,26年10月31日（1年）,12月租金1,嘉定公寓,
